timestamp,open,high,low,close,volume,trade_count,vwap
2015-12-01 05:00:00+00:00,90.94,91.96,90.87,91.91,312114,2076,91.502133
2015-12-02 05:00:00+00:00,91.69,91.83,89.86,89.98,356718,2712,91.01971
2015-12-03 05:00:00+00:00,89.82,89.82,88.38,88.64,472963,3215,88.891515
2015-12-04 05:00:00+00:00,88.85,90.58,88.71,90.47,362142,2198,90.15313
2015-12-07 05:00:00+00:00,90.36,90.51,89.81,90.21,283608,2045,90.107441
2015-12-08 05:00:00+00:00,89.85,90.52,89.69,90.19,213495,1708,90.138646
2015-12-09 05:00:00+00:00,89.91,90.58,89.18,89.63,281821,1742,89.736103
2015-12-10 05:00:00+00:00,89.66,89.99,88.8201,88.89,170587,1453,89.2103
2015-12-11 05:00:00+00:00,88.48,89.23,88.12,88.92,216399,1496,88.786114
2015-12-14 05:00:00+00:00,88.86,89.4222,88.236,89.35,450985,2644,88.904562
2015-12-15 05:00:00+00:00,89.73,90.885,89.73,90.42,257376,1530,90.531017
2015-12-16 05:00:00+00:00,90.74,92.35,90.62,92.12,319641,2458,91.593814
2015-12-17 05:00:00+00:00,92.15,92.25,91.4081,91.66,163420,1368,91.77155
2015-12-18 05:00:00+00:00,90.4,90.88,89.59,89.59,267882,1678,89.946302
2015-12-21 05:00:00+00:00,89.97,90.52,89.15,89.94,290691,2060,89.855456
2015-12-22 05:00:00+00:00,90.13,90.9,90.13,90.24,462065,1733,90.530217
2015-12-23 05:00:00+00:00,90.46,91.25,90.46,91.21,298429,2083,90.876066
2015-12-24 05:00:00+00:00,91.32,91.57,90.76,91.25,116034,1022,91.281515
2015-12-28 05:00:00+00:00,90.95,91.7772,90.86,91.77,237313,1495,91.330893
2015-12-29 05:00:00+00:00,92.0,92.87,92.0,92.75,213319,2138,92.578735
2015-12-30 05:00:00+00:00,92.66,93.0099,92.42,92.44,156351,1396,92.647246
2015-12-31 05:00:00+00:00,92.37,92.61,91.61,91.63,320989,2355,92.179203
2016-01-04 05:00:00+00:00,90.89,90.89,89.7,90.48,723677,3326,90.078928
2016-01-05 05:00:00+00:00,90.4,92.5,90.4,92.195,530982,3848,91.795566
2016-01-06 05:00:00+00:00,91.53,92.12,91.32,91.87,207807,1683,91.698433
2016-01-07 05:00:00+00:00,90.8,91.18,90.13,90.18,359443,2429,90.653528
