timestamp,open,high,low,close,volume,trade_count,vwap
2015-12-01 05:00:00+00:00,82.91,83.5599,82.845,83.54,71359,575,83.211635
2015-12-02 05:00:00+00:00,83.5,83.59,82.46,82.66,100019,707,83.024148
2015-12-03 05:00:00+00:00,82.89,83.0047,80.9401,81.3,130048,1306,81.61829
2015-12-04 05:00:00+00:00,81.54,83.125,81.54,83.1,75485,565,82.58199
2015-12-07 05:00:00+00:00,83.23,83.23,82.4315,82.73,79577,612,82.676681
2015-12-08 05:00:00+00:00,81.96,82.9,81.92,82.67,382162,624,82.677229
2015-12-09 05:00:00+00:00,82.36,83.04,81.1999,81.64,91615,673,81.941604
2015-12-10 05:00:00+00:00,81.64,82.539,81.5856,81.99,88431,481,82.061699
2015-12-11 05:00:00+00:00,80.94,81.1999,80.1,80.2699,94941,603,80.696773
2015-12-14 05:00:00+00:00,80.29,80.58,79.3,80.32,190209,893,79.77049
2015-12-15 05:00:00+00:00,80.92,81.5499,80.905,81.19,171397,945,81.226975
2015-12-16 05:00:00+00:00,81.71,82.53,81.0,82.37,162357,1082,81.715874
2015-12-17 05:00:00+00:00,82.59,82.59,81.01,81.02,98125,596,81.672723
2015-12-18 05:00:00+00:00,80.55,80.5875,79.52,79.52,141605,853,80.088899
2015-12-21 05:00:00+00:00,80.07,80.269,79.5901,80.16,115204,674,79.846892
2015-12-22 05:00:00+00:00,80.61,80.75,79.919,80.61,137864,694,80.403256
2015-12-23 05:00:00+00:00,81.01,81.26,80.891,81.2,122494,756,81.11063
2015-12-24 05:00:00+00:00,81.14,81.4215,81.074,81.15,67956,260,81.233937
2015-12-28 05:00:00+00:00,80.89,81.25,80.4961,81.23,92857,560,80.897073
2015-12-29 05:00:00+00:00,81.66,82.3,81.6501,82.19,133318,610,82.109743
2015-12-30 05:00:00+00:00,82.07,82.1096,81.54,81.54,102935,632,81.91266
2015-12-31 05:00:00+00:00,81.27,81.66,80.7,80.7,292234,1057,81.04208
2016-01-04 05:00:00+00:00,79.37,79.37,78.29,79.05,290039,1411,78.606258
2016-01-05 05:00:00+00:00,79.29,79.4947,78.7455,79.11,443079,1305,79.10718
2016-01-06 05:00:00+00:00,77.91,78.68,77.7,78.28,379697,1236,78.167605
2016-01-07 05:00:00+00:00,76.85,77.829,76.268,76.44,357868,2114,76.863155
2016-01-08 05:00:00+00:00,76.91,77.04,75.18,75.31,392589,1655,76.039026
2016-01-11 05:00:00+00:00,75.65,75.84,74.3,75.27,368692,1759,74.869722
2016-01-12 05:00:00+00:00,75.95,76.5,75.11,76.21,213811,1319,75.852391
2016-01-13 05:00:00+00:00,76.29,76.35,73.53,73.69,296031,1288,74.798801
2016-01-14 05:00:00+00:00,73.94,75.227,72.881,74.61,385054,1547,74.282446
2016-01-15 05:00:00+00:00,72.6,73.521,72.125,73.11,433204,1897,72.935313
2016-01-19 05:00:00+00:00,73.98,74.2,72.6778,73.36,542164,2141,73.553842
2016-01-20 05:00:00+00:00,72.4,73.54,70.55,72.82,654352,2686,72.169825
2016-01-21 05:00:00+00:00,73.02,73.8992,72.4076,72.94,320021,2048,73.249154
2016-01-22 05:00:00+00:00,73.97,74.7396,73.97,74.62,205874,1375,74.376772
2016-01-25 05:00:00+00:00,74.6,74.6,73.5501,73.61,264897,741,74.27424
2016-01-26 05:00:00+00:00,73.91,74.618,73.53,74.42,169223,789,74.246389
2016-01-27 05:00:00+00:00,74.11,74.47,72.65,73.04,198507,946,73.80677
2016-01-28 05:00:00+00:00,73.76,73.8075,72.56,73.22,151112,972,73.27691
2016-01-29 05:00:00+00:00,73.41,74.86,73.3696,74.83,107783,629,74.346901
2016-02-01 05:00:00+00:00,74.54,75.47,74.43,75.17,218462,1000,75.02337
2016-02-02 05:00:00+00:00,74.57,74.57,73.22,73.5,144737,767,73.760955
2016-02-03 05:00:00+00:00,73.96,73.96,71.985,73.22,176947,1018,72.781905
